Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V,XOM,^GSPC
2024-08-15,0.26491459838098036,0.3885124853429025,0.30039650845587534,0.2180674503328941,0.26089933464158066,0.23541270895696148,0.23398136519516377,0.7189982531437885,0.22713290011267406,0.19675779982219477,0.19559361118819746
2024-08-16,0.25802111571115854,0.38567088531071647,0.2902311435768473,0.2179590769241976,0.25922131078781036,0.22955812719229166,0.23295284764117538,0.7162682438994076,0.22670077804029862,0.19344175736673103,0.1950215428046717
2024-08-19,0.2572828985354156,0.386891553812167,0.3009359643492127,0.21607642277197742,0.25969854946951837,0.2317291226453655,0.23208942164132904,0.7229132655762646,0.222766143706123,0.1899718382003023,0.19704780946776937
2024-08-20,0.2571609032660416,0.3873278562644855,0.301466184878815,0.21486346979083024,0.258370241137073,0.2313598068971923,0.23362042346635636,0.7125599665405216,0.2230983727367689,0.21372839711653938,0.1971426194410554
2024-08-21,0.250837758280551,0.38816111827596017,0.29794688950935005,0.21178452932771097,0.25837751142163123,0.2256846878184803,0.23309599339280324,0.7134896090602951,0.22122380044114112,0.21365964182231081,0.19526035848377019
2024-08-22,0.24268474008383903,0.38742409430007846,0.289395399250033,0.21196025557300388,0.2593487094507837,0.22214037289006164,0.23174269084365923,0.6880520195307135,0.22116332661355664,0.21215061446717104,0.19532748337848715
2024-08-23,0.241502984799576,0.3882167476784715,0.29272254952082705,0.2132242856744642,0.25666878517434577,0.22280195062983643,0.23200754348007369,0.6960518250633997,0.21863253009026654,0.21548764303868564,0.19753747194745358
2024-08-26,0.23611379596414464,0.3881639457866408,0.29144432130438114,0.21209848355399438,0.2477419768025407,0.22301517743916166,0.22934288711088854,0.6977997583497572,0.21678879565576187,0.21849012176711324,0.19758553381536834
2024-08-27,0.23638087035613659,0.38907397198881166,0.2902531714922365,0.21116655819029634,0.2436184220503665,0.22234167547486483,0.22704278713402207,0.6958911896248325,0.21830882623138184,0.2199514883100079,0.19671285691316875
2024-08-28,0.22533397925804194,0.38410626390611063,0.28884711575853644,0.18627676675833904,0.24028234293137507,0.22058102537794735,0.2230760653640602,0.692504126440056,0.2156632910109411,0.21849936122814673,0.19316884252915645
2024-08-29,0.22064452498975887,0.3808723331616431,0.2854940288711752,0.18421733104947127,0.2191277825128469,0.2215107610020965,0.2228864558836144,0.6924631586798093,0.2191394481480219,0.22031960827961447,0.19172456680167238
2024-08-30,0.2209972100217181,0.396893190017221,0.28785953983350543,0.1843900440560329,0.22072418532116778,0.22345637551298914,0.2240795084001777,0.6954927933452997,0.21554148673979834,0.20904909501598637,0.1924002976811626
2024-09-03,0.23571736652344125,0.3983311527224131,0.29468252767698844,0.1842344622799908,0.23017481704428183,0.2242743013463642,0.22913853886730318,0.6772219741116215,0.2153734543290823,0.21752671479996616,0.20041866046642728
2024-09-04,0.23651629746549316,0.39511079774018726,0.29423902030169985,0.17858153200366175,0.23079930689914013,0.2233691357607661,0.22750133288745317,0.6890345334194887,0.21269034283213453,0.21518117473112627,0.20042129980048098
2024-09-05,0.22123770176523863,0.39421008903279475,0.2599438096105697,0.17292167671091327,0.23061204952785427,0.19911456470543004,0.2269811024521178,0.5889122833740226,0.17188256599646687,0.21252359531450465,0.18824697866922285
2024-09-06,0.2218055711055188,0.40815539468500234,0.270259580497033,0.16371483310417986,0.24213883183877083,0.1920550544374917,0.22572429522158774,0.6416926674364444,0.1712826401272816,0.20317812315472378,0.1946681936311648
2024-09-09,0.22175293097524768,0.4118202434741665,0.27173803883717934,0.16694945643718515,0.2442591055002757,0.1878498112353726,0.22312831110590603,0.6465866851023768,0.1710883687180373,0.21290538128402942,0.19491021936307942
2024-09-10,0.22205623666312657,0.41780285142695106,0.2660608108997232,0.16137056978638228,0.2896597859967949,0.19816667849421987,0.22425743141598695,0.640001292674781,0.17084660904746682,0.23652319629446342,0.1953172531243981
2024-09-11,0.2243464451821314,0.42486125844784134,0.27185938639834,0.16235083190892693,0.2839718518240271,0.20657243023630792,0.17927366179774346,0.6286156694228527,0.17210563111949334,0.23077168985361152,0.19694902099406716
2024-09-12,0.22023841611164424,0.41835576194252255,0.2812078464106075,0.14752664988649028,0.2824799314753309,0.20556864620649953,0.17821969070968002,0.6170514930669333,0.17094471788322876,0.234793399486683,0.19293008384805643
2024-09-13,0.21430861337285925,0.4158112407682618,0.28776625388396027,0.13941007997157487,0.27645672568203217,0.2064157852723302,0.15783286389920095,0.5829601767735135,0.17136548723499437,0.2320034942786646,0.18859836328611643
2024-09-16,0.22905246744516594,0.3121485272876422,0.2808424694103397,0.12870769364600484,0.2494594842324752,0.19559069255675152,0.1483083043546383,0.5695613895214787,0.17299561293804502,0.2362416202609201,0.1791830464231991
2024-09-17,0.17609749647887774,0.28193395030223806,0.24943496120440525,0.11604907102752893,0.24012776898071841,0.16573982707156018,0.14547803050401714,0.5524742664912723,0.11955477345038575,0.23369857506742028,0.15119921768260275
2024-09-18,0.17926069349791532,0.2827309532647179,0.24889484466698875,0.10830925097406569,0.22971641842862112,0.1683046459144552,0.15005761804618287,0.5527343246217719,0.1268233137369769,0.23331804017250757,0.15031889363482792
2024-09-19,0.20309489824332505,0.2854632962867596,0.25204499822366183,0.11180991441479758,0.23272853070077917,0.1733105112798747,0.15280153987573972,0.5650085862105738,0.13071198699122605,0.23289752056950216,0.1528594565929963
2024-09-20,0.19959771575123095,0.28294688555847536,0.24716456877349688,0.11098227255870896,0.22749560546082012,0.1747455763834938,0.15853804372636934,0.5656109072568735,0.12855588593647166,0.22682321275063372,0.14164235775107983
2024-09-23,0.19859341516878862,0.2836243136647041,0.24740455528129146,0.11261421112423671,0.22643362400811284,0.17496335602793034,0.15864166252084466,0.5786256431100895,0.13190682707956874,0.23181323658356448,0.14147777610932818
2024-09-24,0.19804219034694337,0.28342405239735646,0.2463283325549498,0.11194943602157888,0.2264145534606613,0.1785650758731809,0.14382737943454432,0.5760546317015146,0.21830126625079563,0.2318825525947587,0.14132285334664202
2024-09-25,0.19308259463902216,0.2817927638513297,0.24430296126492404,0.11578650529380775,0.22624290886916998,0.17299142467714518,0.14512181151339157,0.561818671398551,0.22164475295958472,0.23716682191854774,0.13502535130306573
2024-09-26,0.1934565030009477,0.2833518001637932,0.2354646528432563,0.11642022248553567,0.22405286030776042,0.1724818699890049,0.14379557202554202,0.552622381102548,0.22230069114633763,0.2400580337014564,0.1350556562529613
2024-09-27,0.18975729674670927,0.26386673291054963,0.23584203306777507,0.11609354352953148,0.22351872689558594,0.17132768619890323,0.1426563020028457,0.5313397095950246,0.21681296017923737,0.25253355862932303,0.1282955532116646
2024-09-30,0.1998421522401002,0.2653218347093602,0.23632722573880954,0.11645690186375854,0.22092264767388164,0.17067117666414935,0.14289905957177038,0.5313092606695154,0.2168480076508964,0.2549371692086525,0.1285862271296034
2024-10-01,0.2186275950825991,0.2659380388418485,0.227937176018269,0.1164911720090732,0.2256132915949541,0.18254953036654045,0.1428634234455371,0.5295393844126638,0.21785856656700361,0.2634973298398503,0.12955508333246513
2024-10-02,0.2186045322643155,0.26599855596917343,0.2286160441205624,0.11741468849553562,0.22554412394028353,0.1825869372788796,0.14059502651876277,0.5413646774313094,0.21765795953981876,0.244937587550422,0.12933376338408625
2024-10-03,0.21907188185968027,0.26952980160462436,0.22742692128031491,0.11597234630841223,0.22693357965085173,0.1825810966110544,0.14399095492095126,0.5521290187155645,0.21770338056966915,0.2443674404609806,0.12905150787488298
2024-10-04,0.2181403769436057,0.2696079974579458,0.22517278677637728,0.11479058776475576,0.2485360993795715,0.17263781715890647,0.14554099707731682,0.5304657767934509,0.21776193258430868,0.24818205058754636,0.1281010969652017
2024-10-07,0.22597360385307366,0.2857983338147843,0.23456216780085415,0.11055172665685056,0.247270953857697,0.17834178980006632,0.14771313705792555,0.5315049060143066,0.22265630576373158,0.24606103551024947,0.1278421766646758
2024-10-08,0.23254272359184952,0.28573449972067033,0.2357968704600515,0.11014569925875724,0.24683982577113806,0.18086154551778236,0.14740527314608307,0.5215340373357046,0.22280618414395334,0.2536984071639877,0.1301428069170878
2024-10-09,0.23735343222608216,0.28412151460318846,0.23860164672750228,0.11170709187853435,0.24951566346835274,0.1818372774262619,0.1476084180268425,0.5198597855092022,0.22217421066820592,0.2517679978712251,0.13140670014949685
2024-10-10,0.2365486255816791,0.28057878879852716,0.23649935112415926,0.1100432110063577,0.24894318765241638,0.18065083496913048,0.14767625526115707,0.5177052649863765,0.221355692879752,0.2503581789331534,0.13008547539014254
2024-10-11,0.23348600392073005,0.2813675452920315,0.23657735805080046,0.11146877303743079,0.28021838332112436,0.17986192306085622,0.15129265445633944,0.5890242914372189,0.21479228217288387,0.24790693013625723,0.13081141483773343
2024-10-14,0.238187315811343,0.2642636317815031,0.23680792211210036,0.10710715924858294,0.27831829618937143,0.17872340599905995,0.15101597547317305,0.5795889427013772,0.21570935207609324,0.24781051590728503,0.12961291994616242
2024-10-15,0.22475193479651445,0.2607756488814782,0.2077880519498103,0.11440037440102753,0.2720410493811016,0.16968789579788443,0.14336971646055502,0.5772633891649157,0.21512880995938105,0.2566368387084686,0.11396494284039789
2024-10-16,0.22484634132861225,0.25542012819924176,0.20685421782341612,0.11438706411415253,0.2720124830685153,0.17081726219681195,0.14253899585035307,0.5653978209399516,0.23024129184180386,0.25335356325530495,0.11384275051188185
2024-10-17,0.22428596020614536,0.24559698085407888,0.21135888219419424,0.10689009352903031,0.2708624169639924,0.17074450803079316,0.142439775738847,0.547104071556235,0.2305669330924442,0.252057238459716,0.11307041416997596
2024-10-18,0.22490169568837973,0.21642312368724928,0.16918910684565813,0.10695090283154113,0.26012279813066425,0.16290303286222718,0.14240116389189786,0.48118593986063657,0.23053888170946188,0.2516812385626693,0.09703985259382064
2024-10-21,0.22516700503068005,0.2081562873326804,0.1621502705028033,0.1068122359718991,0.2568132746777199,0.16084533990516434,0.14467947339341208,0.4763215760089736,0.22546715039080711,0.24536367469226933,0.09417007338231034
2024-10-22,0.22495738432061385,0.19856694055795696,0.1620372403094506,0.10648305993003174,0.19839086762797545,0.16078840620045187,0.14114995339704686,0.45744970079231917,0.2264583836131962,0.21654590969487061,0.09425154132492884
2024-10-23,0.2337072707349515,0.2000021822325025,0.16508291091671765,0.10624564386453503,0.19860693937899399,0.1505619667549379,0.12684572075090034,0.4596138567629569,0.22626128720377073,0.21403092660441947,0.0961933479952594
2024-10-24,0.23377260224675514,0.1978713535896824,0.1531987382417609,0.11320062435725918,0.19821180532225555,0.14802381859800245,0.1267338224807949,0.7408036332221516,0.225823094751343,0.2130383884995892,0.0945121699405986
2024-10-25,0.23376968518988353,0.19899369248643564,0.15131666842255145,0.12211512049938633,0.1987478214265655,0.14785028765897296,0.12805312696556828,0.74541436209727,0.22522428755993873,0.21305362323592422,0.09378176567802084
2024-10-28,0.21717357982359378,0.19734059756095948,0.15260645154959582,0.11970114597181152,0.19710841894383377,0.14806418777342314,0.11709721740169769,0.7482882236609845,0.22435918758308498,0.2111992049457806,0.0938935148997225
2024-10-29,0.21720818767761765,0.1983974845744367,0.15845076433112779,0.1219691983396018,0.20115704072666707,0.15041779255049148,0.12027967783402005,0.7497844167794879,0.2249551479705484,0.2130763090915314,0.0938695499932128
2024-10-30,0.21817441850682934,0.19992688663218788,0.17507919319863413,0.12205470551927487,0.19899902729012578,0.1475778983959876,0.11756407509474494,0.7503011387142327,0.23922491532662707,0.21360636662363963,0.09402875163501868
2024-10-31,0.19869682365172894,0.2167449031603133,0.18299545543537674,0.12078543840358666,0.20000149100420778,0.22606570802388487,0.11242280247233101,0.7290594984483714,0.2367809408873131,0.21070837482522414,0.098918375921205
2024-11-01,0.20211013912725834,0.27813317280543476,0.1817558877858244,0.12068743301849326,0.20012962214515825,0.22827404113739402,0.10091052448493341,0.725556048027901,0.23679744768877195,0.2150122783290256,0.09945589645944931
2024-11-04,0.2013262751901839,0.2783111058464843,0.18258303352299338,0.12411580732731743,0.20563532297943454,0.228329752354983,0.10095339869562359,0.7155618585357804,0.233908216043302,0.22788398160109383,0.09948769515844508
2024-11-05,0.2019549541432565,0.28342916543660435,0.18259803415674497,0.12410965673675257,0.2064132249241482,0.22854291065162619,0.10213272693004088,0.7212968835909137,0.16036513131080823,0.22782095563590551,0.10541926486675479
2024-11-06,0.20179467649336327,0.30110104314772596,0.2114564683809441,0.11847509139296299,0.37225787111573855,0.2365076634423356,0.129241765000964,0.8245854878019099,0.2006847569443191,0.22431832643439464,0.1271324232801118
2024-11-07,0.21085652611846178,0.3015562195882752,0.21954000884018127,0.11885871605208867,0.39887260433861466,0.23962130475857332,0.1363005679500591,0.8263870468706697,0.20232236254116315,0.21693176418560123,0.1281606448064189
2024-11-08,0.2108522204215956,0.29786184395630155,0.22451631713813275,0.12056657118375855,0.3988956584727092,0.2394140454429537,0.1580144131144759,0.8519788750980705,0.2008024492561618,0.20467989273005027,0.12811611592648836
2024-11-11,0.20220510897574076,0.2971174961861889,0.22439380951562826,0.11956630681520555,0.3991424629142169,0.24059979465512266,0.16019639375413153,0.8819749283898632,0.20108285078473556,0.20308728474480053,0.12785282215086854
2024-11-12,0.18349817483328756,0.29615264431842436,0.2244205545514764,0.12630775875013558,0.39347318062228215,0.23436710330419575,0.1601942028973151,0.9048756269334911,0.20103010403869914,0.19216353444366988,0.12446807728745068
2024-11-13,0.18373551486157455,0.3014007998406062,0.22882470315904793,0.1270828671723304,0.39332561598999255,0.2333032198539302,0.1602049891712803,0.8954883666597304,0.20080288884466904,0.190180524007668,0.1244589996767494
2024-11-14,0.18746237614079678,0.29979720702395923,0.23682990187689273,0.128657076169517,0.3907503809329505,0.23341289253374597,0.15789031808760098,0.9090810646779383,0.20169537497294002,0.1884050060296318,0.12609399369963706
2024-11-15,0.19159943061961113,0.32417981921814587,0.24293907365452658,0.13654318998604556,0.3818008931394912,0.24814613474500855,0.1622835638569433,0.907051634040442,0.20170987523852227,0.18217737446430757,0.13095695763787327
2024-11-18,0.1830524037661405,0.3088481562082208,0.2339536690264565,0.13734012539367832,0.38176792249227376,0.24366736796084748,0.16010200749652365,0.9058610574301256,0.19409712783395797,0.1836132656400021,0.1275218408951062
2024-11-19,0.17559763357899189,0.30977104579109815,0.2366076583423911,0.14049375712960874,0.3832633825586811,0.241376010745931,0.159325670312581,0.9062514132018954,0.194734482956787,0.1712679015564963,0.125271089726393
2024-11-20,0.1690559702607714,0.310378610856856,0.23456152977447625,0.13889562862350738,0.3847007154584861,0.24115763179736333,0.15835163258627205,0.9056239685893547,0.20184716116973744,0.1765665241501842,0.12392809197078672
2024-11-21,0.16904708130598378,0.3185854533417117,0.27791183158300836,0.14747264584965514,0.3857775092707856,0.24121984453865686,0.16094178491603936,0.9051466164916859,0.2022182924718363,0.179122626443455,0.12433805629450517
2024-11-22,0.1687365830928744,0.31816415258371966,0.282290681734733,0.14600926352558205,0.3694877871634817,0.24298198646503633,0.16715201646818123,0.852495931386291,0.2023832101419031,0.1787688549966849,0.1236474458707215
2024-11-25,0.16622280615287544,0.3224627441435282,0.285148787479033,0.14667517593681811,0.3689284454585232,0.2425017528454884,0.16651892982680472,0.8677583937472484,0.2024757897569715,0.18337810215231737,0.12214698479000448
2024-11-26,0.16538841891022138,0.3331179929118069,0.28605883373398366,0.1380849174611364,0.36925471086991307,0.2504756522073976,0.16826341455057603,0.868170871074321,0.2022663573489894,0.16773819266830314,0.12032353864241468
2024-11-27,0.1631522613819796,0.33476190183656246,0.2859575290672828,0.13953351922607812,0.3694554930818959,0.2523146443376509,0.16651692135571702,0.8724583237903591,0.1883925078048957,0.1676167329447144,0.12068495527015208
2024-11-29,0.1655310124138857,0.33541107391799957,0.282807438292705,0.13931201270875185,0.36963441977525896,0.25230703843417446,0.1665144595284865,0.8735458880128012,0.18732662274641515,0.16774091963414553,0.12140261687645382
2024-12-02,0.16407835841492688,0.33645886054550267,0.28556075927154156,0.13828648045356814,0.3731048479629863,0.2569863380643353,0.1664750381386686,0.8739273251698559,0.1873321001770089,0.16759187372572795,0.12116788972354235
2024-12-03,0.1670057804130792,0.33736255059953457,0.2855576047754429,0.1398490505883619,0.3718609854916372,0.2569883478531516,0.17940927960017158,0.8760467419340637,0.1862708622629339,0.16760335671181464,0.1208826171974126
2024-12-04,0.1666773968775263,0.3412806227444353,0.2890223381921459,0.14197843159505427,0.3727037860744066,0.2534344227766902,0.17960673746367983,0.874046916873046,0.1877583486814296,0.18628699709387744,0.1216164947118613
2024-12-05,0.15196921472395186,0.3284507608714597,0.2871452906971466,0.13269996848303206,0.37262824898130936,0.25429772244328536,0.17992905696115893,0.8680975426578121,0.1874862966059752,0.18695764025107445,0.11788235017398135
2024-12-06,0.15196917264896617,0.335107485571291,0.2884845996020652,0.1292647998393125,0.37268909538118056,0.2542815348912463,0.18436753228552738,0.6899215795702419,0.1871515018456724,0.1885011968587586,0.11790170126096673
2024-12-09,0.15739843526450953,0.33651699200262203,0.28589769135789106,0.1224606591660839,0.37364536178779983,0.25382685501448055,0.19023281047969806,0.6882118573435071,0.18878105523722277,0.1889323774057063,0.11991772826500141
2024-12-10,0.15635581494874942,0.33787244133823136,0.3233664691339388,0.1208407560079556,0.37263215304939185,0.2543388328796613,0.1909625720060282,0.6803163165153249,0.19036885883662183,0.18867450024669233,0.12050327837238912
2024-12-11,0.15773505166438734,0.340914173497661,0.35270341098946767,0.12705972783049055,0.37023739885806317,0.2544154836378575,0.18932815030828604,0.6871675145074924,0.187305585488472,0.18580113409401047,0.12217275377215371
2024-12-12,0.14940531011184557,0.3424373119351438,0.3515500251970475,0.12582217194246845,0.37144915308435333,0.25441560835385374,0.18824876510421212,0.690068491998688,0.17128673287913845,0.18546096122977906,0.12303611310088094
2024-12-13,0.1358248499756808,0.3241480337664647,0.34775732671475873,0.1266704536487294,0.37023206494605093,0.16963916239620605,0.18712734565793776,0.6796156471439683,0.1709467429905842,0.18667171553278739,0.1073894206421536
2024-12-16,0.1285263895646398,0.28718892080357783,0.35970225338602946,0.13458572406229735,0.370369023758901,0.1695622140021635,0.1870747435453816,0.6863803139263249,0.1709626283614098,0.1912585985374382,0.10734256839676266
2024-12-17,0.12720880157884873,0.28573166946363004,0.35777534371939607,0.14503910514873083,0.36772546253294974,0.16808689359263373,0.18783620279843663,0.6737279140256238,0.17150364538383345,0.1637231712923732,0.10779249205059337
2024-12-18,0.14779011922974086,0.3207893099235391,0.3773927100814792,0.1470750294066689,0.38244208664445944,0.20686720516512816,0.18914826320283734,0.7428752832025322,0.1922196673708163,0.16634202478187177,0.13785442384620764
2024-12-19,0.146681574503322,0.3056273246355459,0.36202240933459634,0.1479027259900011,0.20753908677608715,0.19909177764055414,0.16724168268970735,0.6552776380757996,0.1442664640170378,0.1551723708572817,0.11672041163379916
2024-12-20,0.1442752073475915,0.3039827933758674,0.35846466148247635,0.14956412839352035,0.17457284583494143,0.19640481186201328,0.16430820474192,0.6687146550284169,0.14491658812783212,0.15596892811655463,0.11908075526444374
2024-12-23,0.1435280802109676,0.3021729620515424,0.357887812629883,0.1503104750343704,0.17467987794251896,0.19542336698978233,0.14615698814532635,0.6389041963002544,0.1442176242497079,0.15742984858552855,0.12052811736863593
2024-12-24,0.13674122685819987,0.3039359517936966,0.35732530823047226,0.15127981599610535,0.17880604480294532,0.19352393483259553,0.14354813726035387,0.6248707749402218,0.14471542673801935,0.15804566696748176,0.12473449976160829
2024-12-26,0.13610108398487258,0.30526827368313414,0.35743379369550476,0.14549473590102818,0.17900832923866944,0.19146493750727772,0.144708279507214,0.5918571350593339,0.14450305198149282,0.15842612669902711,0.12440310804076112
2024-12-27,0.14590958698050402,0.30209905841306406,0.3571898139611498,0.14478025098953498,0.1797158128974974,0.19853171716245827,0.1448795831793202,0.6180888833155733,0.14631371239792865,0.15397738154171964,0.12872830850542633
2024-12-30,0.15162274017522503,0.3016058018398679,0.3530050741870542,0.1462939336491514,0.18084638162904793,0.20218769108193327,0.15108807184828907,0.5974170919653868,0.14946381699143044,0.15348008165721713,0.13131651798410746
2024-12-31,0.14575180400478516,0.27281591058347293,0.3498296959241928,0.14230352370406799,0.17570840332679827,0.18546517104446014,0.1450245037928046,0.6066940172624172,0.1491217575361084,0.16424224976634672,0.12602698774879487
2025-01-02,0.16689727832089934,0.27198334718331113,0.3476928013725231,0.14095931793936636,0.17579721680122123,0.18669515657028257,0.1458334801157697,0.6228983052425088,0.14835113631538135,0.16044126167473194,0.12565336292742824
2025-01-03,0.16732668957083374,0.2734629541528146,0.3466534799570098,0.13840360033192844,0.17911221092828808,0.18899682249465083,0.14629896435924752,0.6584203040930834,0.14835600001344373,0.1594172469660735,0.1304386259896989
2025-01-06,0.16783369667988485,0.2733760048216473,0.35035917880399947,0.1383201138959284,0.1774489847564328,0.19028802521392427,0.16531899702303385,0.6565373499182681,0.14299014125253093,0.15092089560924493,0.1313651794151544
2025-01-07,0.17207668985528402,0.2751289710767586,0.3153052703834544,0.14089239364791356,0.17308712198949,0.19397182288270412,0.1619606511264146,0.6699760649963552,0.14186396060969314,0.14744616442854616,0.13456805673099392
2025-01-08,0.17166965942184517,0.2736935755885323,0.31065118667807406,0.15934393913423933,0.16680982346417314,0.1924915326807652,0.149042569914195,0.6629521049856172,0.1420929596134116,0.15195419358779494,0.13422783840627917
2025-01-10,0.18426568839721003,0.27340236623687364,0.3116224383586691,0.15817926937431703,0.16930525818193776,0.19627664163461325,0.15651631129625138,0.6497815238224836,0.1460293468188439,0.1485195236857203,0.14086266945548614
2025-01-13,0.1849672724761303,0.2599152264098641,0.3126649963984162,0.16799800620437716,0.17819406458345222,0.1854349422244681,0.15135623868421433,0.6512019307630297,0.14571404351044231,0.1662423157778896,0.1396818711861407
2025-01-14,0.18546556080096244,0.2579048911273082,0.31420792325108077,0.16681071975949477,0.18266675432564847,0.18276446394531598,0.15347395098592514,0.6516425210915789,0.14459727127015568,0.16729678371880607,0.1395673259975706
2025-01-15,0.19186390605156614,0.2657102585409043,0.32307804318860794,0.1671888122059798,0.1913490072216523,0.19753113373117123,0.1534728517907531,0.6786375889670355,0.15993812408087385,0.17523007446903868,0.14904609487822032
2025-01-16,0.22389961884151663,0.26678448366685376,0.3259579599658804,0.17829560017500648,0.18730211803552843,0.1908347797825279,0.15471330984591333,0.6839984044934476,0.15953093751225672,0.17520831529316105,0.14885982985997498
2025-01-17,0.22151274826192255,0.2725274821219312,0.32741491886891405,0.17341634593828478,0.1929384990769652,0.1934367501299683,0.14362137974749573,0.6848212698407904,0.1569852973355015,0.1780074595693428,0.15195712220700502
2025-01-21,0.2383363915543146,0.27191683502707836,0.3256011376561189,0.17180528357494018,0.19487119582860357,0.1885021891847727,0.14482556461916077,0.6847395528232447,0.15719700151939528,0.15877682792264045,0.15312946321264798
2025-01-22,0.23938938439962745,0.27497004150809573,0.32291431851481617,0.1798511710932722,0.194339375401042,0.2205909758305995,0.1557909077647746,0.6844365205515298,0.15680393371153561,0.16512915487362728,0.15412169714413743
2025-01-23,0.23939388364132866,0.2629351055420623,0.32271320643387236,0.18232236200433663,0.19566153004059705,0.22053606094859607,0.15555592047154673,0.6695326253775294,0.16058607608737294,0.16411175143232934,0.1547199550592847
2025-01-24,0.23273021544656927,0.2626770280529547,0.3233467851570154,0.18224761024089736,0.19007140318369303,0.22065569197981846,0.1486799200985757,0.6711567117247563,0.15784503920343904,0.16759066698896274,0.1538413177802383
2025-01-27,0.25281424765885546,0.2620907800806794,0.31551066588389937,0.21760982744965793,0.18897301985290366,0.22874611875580447,0.17701044195106094,0.6698891943343492,0.1577919983113428,0.17315926069603776,0.15962319631292884
2025-01-28,0.2759944318208793,0.2560031558976493,0.2785749985056401,0.21692808115027254,0.1890282987636414,0.24120708867738588,0.18478153070606876,0.6471216783644336,0.15780344911241523,0.18081439414530734,0.160119932113979
2025-01-29,0.27572303071243265,0.255776447355716,0.2734475465851534,0.21699646982926893,0.1866017128754901,0.24318144430449898,0.18470965434495415,0.648726159175102,0.15789731786882164,0.1819470805209581,0.15992007591213642
2025-01-30,0.27624803590982405,0.2569706376366513,0.2818605276993436,0.21898098290040946,0.1842722354531532,0.3045228148229806,0.1860152173373496,0.6414943244378718,0.16710080533808558,0.18226514860715828,0.16066405591966226
2025-01-31,0.2737948977642702,0.25045655591657423,0.2668257807606898,0.21113607397210873,0.18486097030252485,0.3024828515913066,0.18742002304153696,0.6152416694022945,0.16814149544732526,0.18629370470744083,0.16094944026503605
2025-02-03,0.28690836899259775,0.2492751553366923,0.26951491202170524,0.20597863859876347,0.18372820341776952,0.3018996586786566,0.19360107340696556,0.6186280711072425,0.1696051856114009,0.18613377267726522,0.16206538990783478
2025-02-04,0.28996493395257766,0.20934522348894,0.25377053834297936,0.20412833804632644,0.14410608299556915,0.28363285794625925,0.1927027152577794,0.5767511432614675,0.1449405195686726,0.1962742768772369,0.13685261666537685
2025-02-05,0.28869183834791207,0.22214708477811282,0.34141013444764184,0.20250840676955853,0.14351834070029845,0.2838772965352404,0.19328800752275574,0.5843208950103407,0.1423416377029677,0.19421746295773723,0.13700708568697859
2025-02-06,0.2823168400822427,0.22326584916584175,0.33855044477623203,0.20427760925533903,0.14737781757535778,0.28480924305954897,0.19221795507426595,0.577430805152082,0.14372900835669156,0.1986573214126682,0.134130333724292
2025-02-07,0.2883372022302306,0.2562600942985151,0.34798541339298383,0.2044146453859018,0.14971906744036395,0.2873066205038516,0.1929440417257413,0.5784455051149886,0.1431602106913605,0.19868363389791166,0.1359567399506779
2025-02-10,0.28514830629534715,0.25608264223293536,0.347668186956643,0.2049513620504399,0.15923782185143784,0.28632706559589494,0.19256902394302947,0.5344804950420979,0.14249932028473639,0.20550978870280032,0.13357128851556208
2025-02-11,0.29412483155028624,0.2546470713360382,0.34790585461458706,0.2067667478913345,0.1621375392130793,0.2863208989321247,0.19426434145641283,0.5584705492300349,0.1425883648422189,0.20598660953224257,0.1335620322827656
2025-02-12,0.29910710322813605,0.25573719869384154,0.3465336200431474,0.2073301639711899,0.15805468338673445,0.28286621487131397,0.19394594049798178,0.554052111776528,0.13940761318781983,0.2260732542694063,0.12955409841255705
2025-02-13,0.3038548301053328,0.25372068768224576,0.3487718953781648,0.20500912771604804,0.15378635158550163,0.28108095009189676,0.19019114257287326,0.5789407160144732,0.13499791991041035,0.2257634364714853,0.128134943134788
2025-02-14,0.3060173755759372,0.25330119605615226,0.3478820773819393,0.20627765404889742,0.15392071752045977,0.2806257209828956,0.23830397711540582,0.5730570259215861,0.13753836821576298,0.22065635449334317,0.1271555129581151
2025-02-18,0.29605527599229003,0.25492501651474225,0.34847136328457134,0.2053985759498399,0.15484961756610965,0.28028427114080984,0.24113413238343484,0.5455852909014262,0.13537194059745253,0.225792497388218,0.12675129782322772
2025-02-19,0.29601563658108954,0.24983765315698997,0.3472671136265215,0.21037376873387817,0.15439859909305523,0.28071874622709697,0.2412763207350583,0.4927748681718087,0.13740374333866454,0.2254853814605241,0.12238977585600401
2025-02-20,0.2955940969936296,0.2505044085830975,0.3375243003428141,0.21053107052376852,0.21118924698068736,0.27928935046471176,0.22602563741448423,0.49384395150039556,0.14371007965267055,0.22910790237782933,0.12264064897541892
2025-02-21,0.29358088818842165,0.2542462012331355,0.34485753754321785,0.20973377609549557,0.21364172850030105,0.2822431059326999,0.2308460831403454,0.49837425758938514,0.14435868881059172,0.23106396957944397,0.12885342144574202
2025-02-24,0.29403474382559697,0.25904864980917514,0.3445206828238759,0.18808491233324173,0.2172322979356518,0.28284941997334495,0.23067684614916603,0.5002320417257856,0.14433863388365076,0.22510174021716767,0.12981331283885636
2025-02-25,0.28433786665122107,0.2561231767502187,0.34831462292828785,0.1889355598704795,0.21836125046768437,0.283591023344939,0.2209409639249458,0.5529616221889431,0.13197702161812563,0.2291331592739168,0.12183525896741516
